segid	original	translation	accuracy	fluency	tq	mean	scaled_tq	scaled_mean	da
RU_1_232_5_s18	* working with international partners to confront threats to stability, imposing costs on transgressors of international norms.	* Работа с международными партнерами для противостояния угрозам стабильности, наложение затрат на нарушителей международных норм.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	87.0
RU_1_268_7_s14	We tell ourselves what we can and cannot do.	Мы ограничиваем наши возможности.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	93.3333333333333
RU_1_271_17_s2	"""Miss Peregrine's Home for Peculiar Children"" certainly brings back that youthful feeling."	"""Дом странных детей мисс Перегрин"", безусловно, возвращает нас эмоциями в юность."	100.0	91.66666666666669	91.66666666666669	95.83333333333334	94.04761904761908	94.04761904761908	
RU_1_196_17_s18	Just look around at broadband access, the use of mobile devices, the convenience of mobile and the number of people that don't even watch traditional TV any more (especially younger people) and the trend is clear.	Просто обратите внимание: широкий доступ, который дают нам мобильные устройства, удобство их использования.. и люди (особенно молодежь) больше не хотят смотреть телевизор, как раньше.	72.22222222222223	100.0	72.22222222222223	86.11111111111109	91.2698412698413	91.2698412698413	
RU_1_268_5_s48	Reaching down to wash my hands, I suddenly saw it was a urinal I was touching, not a sink, when my fingers felt its true shape.	"Спускаясь вниз, чтобы помыть руки, я внезапно понял, что я нащупал писсуар, а не раковину, когда руками ""увидел"" его настоящую форму."	57.69230769230769	100.0	57.69230769230769	78.84615384615384	89.1941391941392	89.1941391941392	
RU_1_188_8_s12	Since 2008 there are 6,6 million more people living in poverty or social exclusion, for a total of 123 million people in 2012.	С 2008 года число людей, живущих на грани бедности и социальной изоляции, увеличилось на 6,6 млн. человек.	100.0	95.65217391304348	95.65217391304348	97.82608695652176	94.61697722567287	94.61697722567287	
RU_1_188_9_s2	I welcome the opportunity to introduce this seminar on improving minimum income support, which is a cornerstone of the Commission's Social Investment Package.	С радостью начинаю наш семинар, посвященный вопросу повышения качества поддержки на уровне минимального социального дохода. Этот вопрос является главной задачей Комиссии по вопросам социального инвестиционного пакета.	13.043478260869565	100.0	13.043478260869565	56.52173913043478	82.81573498964805	82.81573498964805	
RU_1_324_7_s6	It was put together by a brilliant group of people -- it actually included two Nobel laureates -- and this report was presented to the President of the United States, and it argued that the US was on the brink of economic and social upheaval because industrial automation was going to put millions of people out of work.	Над ним работали лучшие умы - два нобелевских лауреата! - и он был представлен на высшем уровне. В нем говорилось, что автоматизация производства приведет к ужасной безработице, а США окажется на грани экономического и социального коллапса.	100.0	100.0	101.72413793103449	100.86206896551724	95.48440065681446	95.48440065681446	
RU_1_176_4_s34	I even rigged up a switch so I could turn it off without getting out of bed.	Я даже смастерил выключатель, и мог отключать телевизор, не вставая с постели.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_126_5_s11	Clinton's identification of US interests with the success of democracy does not necessarily involve a crusade against 'the troublemakers'.	"Отождествление Клинтоном интересов США с успехом демократии необязательно требует крестового похода против ""нарушителей спокойствия""."	100.0	94.73684210526315	94.73684210526315	97.36842105263159	94.48621553884712	94.48621553884712	
RU_1_196_6_s20	So, now is the time to prepare. And change your business to align with impending new realities.	И так, самое время приготовиться и приспособить Ваш бизнес к грядущим переменам.	41.17647058823529	94.11764705882356	35.29411764705883	67.64705882352942	85.99439775910366	85.99439775910366	
RU_1_122_13_s6	"They found that ""morning people"" were out of bed by 6.58am on average, while ""evening people"" waited until 8.54am to start their day."	"Выяснилось, что ""жаворонки"" обычно встают к семи утра, а ""совы"" начинают свой день около девяти."	56.52173913043478	100.0	56.52173913043478	78.26086956521739	89.02691511387164	89.02691511387164	
RU_1_299_5_s14	A fuller list might intensify the impression of a whiff of bloodshed.	Мы специально опустили кровавые подробности. Не обошлось и без жертв.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_325_4_s24	The lesson remains meaningful today.	Этот урок имеет значение и сегодня.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	90.0
RU_1_196_8_s7	Newspapers are no longer a viable business.	Газеты перестали быть жизнеспособным бизнесом.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	71.6666666666667
RU_1_176_8_s30	"In those days I only had a book ""on the go"" for the duration of aeroplane flights."	В то время, я читал книгу только во время перелетов в самолете.	100.0	94.11764705882356	94.11764705882356	97.05882352941177	94.39775910364143	94.39775910364143	
RU_1_123_5_s14	"This ""raises some ethical concerns about potential deception and threats to privacy ... existing regulation is insufficient in some respects,"" Buckingham said."	"""Это поднимает ряд этических вопросов, касающиеся возможных манипуляций и безопасности в сети...существующего законодательства в этой сфере недостаточно, - выразил своё беспокойство Бакингем, -"	100.0	54.54545454545455	54.54545454545455	77.27272727272728	88.74458874458875	88.74458874458875	91.6666666666667
RU_1_198_2_s13	The family members (spouse, descendants under the age of 21 or over 21 but dependent, and dependent relatives in the ascending line) of a worker employed on the territory of another Member State are entitled to establish themselves there with him, whatever their nationality.	Члены семьи (супруг, потомки, не достигшие двадцати одного года или находящиеся на иждивении, а так же родственники по восходящей линии, находящиеся на иждивении) независимо от гражданства имеют право поселяться вместе с работником, являющимся гражданином государства-члена, занятым на территории другого государства-члена.	100.0	97.72727272727272	100.0	100.0	95.23809523809523	95.23809523809523	78.0
RU_1_202_1_s30	Also the digital cameras available now running at 800 ASA which produce amazing images is another huge leap in technology.	Другой огромный технологический скачок - это цифровые камеры со светочувствительностью в 800 ASA, что делает изображение потрясающим.	100.0	50.0	50.0	75.0	88.09523809523809	88.09523809523809	90.0
RU_1_329_4_s7	The fact that 35% of them will inherit nothing, and the average age for this windfall will be 61 - an excellent time to start a family, if you're Charlie Chaplin - was neither here nor there.	Тем не менее, существует 35% поколений, которые ничего не унаследуют, а если унаследуют, то только к 60 годам. Это отличное время для создания семьи, только если вы как Чарли Чаплин, но это не важно.	-8.108108108108112	100.0	-8.108108108108112	45.94594594594594	79.7940797940798	79.7940797940798	
RU_1_193_1_s14	Creative Europe entered into force on 1 January and will run for the next seven years with a budget of nearly €1.5 billion, a 9% increase on the previous programmes.	"""Творческая Европа"" начала работу 1 января и продолжит свою деятельность в течение следующих 7 лет. Бюджет этой программы составляет около 1,5 миллиарда евро, что является увеличением на 9% по сравнению с предыдущими программами."	66.66666666666667	63.33333333333334	30.0	65.0	85.23809523809524	85.23809523809524	
RU_1_364_15_s16	Reinforce your views by limiting your inputs to the likeminded.	Чтобы не сомневаться в собственной правоте, можно ограничиться лишь общением с единомышленниками.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	94.3333333333333
RU_1_238_2_s4	This platform provided the framework to help countries devise public policies to push gender equality forward.	На протяжении всего этого года мы будем отмечать 20-летний юбилей Пекинской декларации и Платформы действий на 2015 год.  Эта платформа послужила основой для оказания помощи странам в разработке государственной политики, и для осуществления равноправия мужчин и женщин.	-25.0	93.75	-31.25	34.375	76.48809523809524	76.48809523809524	79.3333333333333
RU_1_114_1_s5	"This creativity resulted in a fairly controversial move in May, when a Broadway revival of Neil Simon's ""Sweet Charity"" tweaked a line of dialogue that had referred to whiskey: ""Grand Centenario, the tequila?"", a waiter now asks."	"В мае можно было наблюдать довольно спорный результат такого креативного подхода. В бродвейской постановке пьесы по произведению Нила Саймона ""Милая Чэрити"", где в одном из диалогов говорилось о виски, у официанта появилась новая реплика: ""А не желаете ли Вы отведать текилы ""Гран Центенарио""?"""	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	90.3333333333333
RU_1_176_5_s5	I had enough time to be White Fang, Robinson Crusoe, and Bilbo Baggins and Jeeves.	У меня было достаточно времени, чтобы представлять себя Белым Клыком, Робинзоном Крузо, Бильбо Бэггинсом (из книг Толкиена) и Дживсом (из романов Вудхауза).	86.66666666666669	100.0	86.66666666666669	93.33333333333334	93.33333333333334	93.33333333333336	
RU_1_134_15_s7	The stock soared from $200/share to over $700/share, and Apple became the most valuable publicly traded company on any American exchange!	Стоимость акций подпрыгнула с 200$ за штуку аж до 700$, и компания стала самой дорогой на фондовых рынках США.	95.23809523809523	100.0	95.23809523809523	97.61904761904762	94.55782312925173	94.55782312925173	
RU_1_325_1_s29	When we assess how a changing planet could affect us, let's take a lesson from the Egyptians.	Оценивая, как изменения нашей планеты могут повлиять на нас, давайте учиться на опыте египтян.	100.0	41.17647058823529	41.17647058823529	70.58823529411767	86.83473389355743	86.83473389355743	
RU_1_238_5_s4	This platform provided the framework to help countries devise public policies to push gender equality forward.	Эта Платформа послужила основой для достижения гендерного равенства.	93.75	100.0	93.75	96.875	94.34523809523807	94.34523809523807	
RU_1_121_3_s1	Burglars monitor Facebook and Twitter to see when you're away from home	Грабители отслеживают вас в социальных сетях Facebook и в Twitter'е, чтобы узнать, когда вы вдали от дома	100.0	16.666666666666654	16.666666666666654	58.33333333333333	83.33333333333334	83.33333333333334	
RU_1_271_11_s0	Don't visit 'Miss Peregrine's Home for Peculiar Children'	Держитесь подальше от дома странных детей!	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	90.3333333333333
RU_1_172_6_s2	GB bobsleigh pilots John Jackson and Paula Walker say the Sochi Olympic sliding track is more technically challenging than at Vancouver 2010.	Британские бобслеисты Джон Джексон и Паула Волкер признались, что олимпийская трасса в Сочи гораздо сложнее трека, на котором проходили соревнования по бобслею на Играх-2010 в Ванкувере.	100.0	54.54545454545455	54.54545454545455	77.27272727272728	88.74458874458875	88.74458874458875	
RU_1_123_8_s7	Some companies offer schools free classroom exercise books that carry adverts from soft drink companies and pop bands, while others specialise in placing advertising posters in schools.	Одни спонсируют школы бесплатными учебниками, которые рекламируют всё: от прохладительных напитков до музыкальных поп-групп, другие же размещают в учебных зданиях рекламные плакаты.	100.0	-11.111111111111114	-7.407407407407418	46.2962962962963	79.89417989417991	79.89417989417991	86.0
RU_1_3_10_s36	In order to recover what you're owed you'll effectively have to write some of it off.	Для того, чтобы возвратить то, что вам задолжали, необходимо списать часть долга.	-25.0	100.0	-25.0	37.5	77.38095238095241	77.38095238095241	
RU_1_176_7_s16	Later, I went to university.	Затем я поступил в университет.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	98.6666666666667
RU_1_130_13_s12	The Cold War officially ended.	Холодная война официально закончилась.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_3_12_s36	People forget their promises and creditors have better memories than debtors.	Люди забывают данные обещания, но не кредиторы.	9.090909090909092	100.0	9.090909090909092	54.54545454545455	82.25108225108227	82.25108225108227	
RU_1_329_18_s20	"Had this been rejected at the outset for making no human sense, other explanations for their ""inertia"" may have been sought: maybe they weren't voting because nothing on offer inspired them."	Если бы с самого начала не было этой идеи инертности среди молодежи, их поведению можно было бы найти другие объяснения: может они не ходили на выборы только потому, что не видели ничего, что стоило бы их голоса.	100.0	100.0	103.22580645161293	101.61290322580645	95.6989247311828	95.6989247311828	
RU_1_176_9_s8	I wanted to challenge my elders and betters, and stir up my peers with amazing points of view.	Я хотел бросить вызов старшему поколению, поразить сверстников своими необычными идеями.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	89.3333333333333
RU_1_121_12_s7	Jonathan Lim, Security Expert at Friedland, said: 'The research has granted us access to an elusive group in society and assisted us in learning more about the habits of today's burglars.	"Джонатан Лим (Jonathan Lim), специалист по безопасности фирмы Friedland, говорит: ""В рамках исследования мы получили доступ к одной из труднодоступных социальных групп, что помогло лучше узнать о привычках сегодняшних грабителей."	67.74193548387098	96.77419354838707	64.51612903225806	82.25806451612904	90.16897081413212	90.16897081413212	
RU_1_239_7_s16	In a continent that used to be marked by striking inequalities and violent dictatorships, a vibrant movement has emerged to put the region on the path of social justice, democracy, and equality.	На Континенте, когда-то процветало вопиющее неравенство и жестокие диктатуры, но сейчас возникло активное движение, которое вернет регион на путь социальной справедливости, демократии и равенства.	100.0	96.875	96.875	98.4375	94.79166666666669	94.79166666666669	
RU_1_245_18_s0	Does Reading Literature Really Beef Up Your Brain?	Действительно ли чтение литературы развивает интеллект?	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	93.3333333333333
RU_1_189_3_s5	I must say I am really pleased with the high level of discussion and ambition that we have had.	И я с удовольствием хочу сообщить вам о последних результатах. Не могу не подчеркнуть, что я восхищен высоким уровнем обсуждения намеченных вопросов и поставленных целей.	-57.894736842105246	100.0	-57.894736842105246	21.05263157894737	72.68170426065164	72.68170426065164	
RU_1_196_18_s7	This market shift created clear winners, and losers.	Подобный сдвиг рынка определил явных победителей и проигравших.	100.0	87.5	87.5	93.75	93.45238095238096	93.45238095238096	
RU_1_364_3_s3	And where love can require effort, hatred is easy.	Любить бывает совсем непросто, а вот ненавидеть - легко.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	89.3333333333333
RU_1_202_10_s3	"In the ""Lightbox"" environment we used a moving light (A Robin 600) spot which was mounted on a remote head."	"Для постановки ""лайтбокса"" использовалась вращающаяся голова (Robin 600), которая была закреплена на панорамирующей головке."	0.0	0.0	-100.0	0.0	66.66666666666667	66.66666666666667	
RU_1_245_24_s12	In this case, the researchers have made some extraordinarily specific interpretations of the incredibly broad range of brain-activity patterns that seemed to be associated with greater literary awareness.	В этом случае, исследователи достаточно необычно интерпретировали невероятно широкий диапазон мозговой деятельности, который ассоциировался с большей литературной осведомленностью.	100.0	96.42857142857143	96.42857142857143	98.21428571428572	94.72789115646259	94.72789115646259	
RU_1_122_15_s0	Early Risers Get Ahead Of The Game	КТО РАНО ВСТАЕТ, ТОТ ВДВОЕ ЖИВЕТ	100.0	100.0	114.28571428571428	107.14285714285714	97.27891156462583	97.27891156462583	
RU_1_364_15_s31	Jews were harder to pick in Germany. Hence the need for yellow stars.	А поскольку в нацисткой Германии евреев не могли четко идентифицировать, их заставляли носить желтые звезды.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	92.3333333333333
RU_1_196_14_s17	It would be easy to act like newspaper defenders and pretend that television as we've known it will not change.	Было бы проще брать пример со сторонников газет и делать вид, что телевидение, как известно, ничего не изменит.	-50.0	100.0	-50.0	25.0	73.80952380952381	73.80952380952381	
RU_1_198_5_s3	Any national of a Member State is entitled to take up and engage in gainful employment on the territory of another Member State in conformity with the relevant regulations applicable to national workers.	Любой гражданин государства - участника имеет право на обеспечение продуктивной занятости на территории другого государства - участника в соответствии с законодательством принимающего государства.	96.96969696969695	96.96969696969695	96.96969696969695	98.48484848484848	94.80519480519482	94.80519480519482	
RU_1_377_18_s21	This is difficult to track and quantify, and has turned national tax authorities into largely powerless bystanders.	Такое достаточно трудно отслеживать и оценивать, и тем самым национальные налоговые органы ничего не могут с этим поделать, им остаётся только разводить руками от бессилия.	100.0	88.23529411764706	88.23529411764706	94.11764705882356	93.5574229691877	93.5574229691877	
RU_1_122_6_s10	"""Maybe morning types are just better suited to this industrial world we are in than late risers"", he said."	"""Может ""жаворонки"" лучше приспособляются к нашему индустриальному миру,""-предполагает Хубер (Huber)."	47.368421052631575	100.0	47.368421052631575	73.6842105263158	87.71929824561407	87.71929824561407	84.6666666666667
RU_1_2_3_s12	And by turning the diamond into a universal symbol of romance it has prevented secondhand diamonds from flooding the market and forcing prices down.	Превратив бриллиант в универсальный символ любви, компания смогла предотвратить развитие вторичного рынка бриллиантов и снижения цен на них.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_246_4_s0	There are 53m unmarried women of voting age in America, and they are spectacularly loyal to Democrats.	В США 53 миллиона незамужних женщин избирательного возраста, которые отдают свое предпочтение партии демократов.	41.17647058823529	100.0	41.17647058823529	70.58823529411767	86.83473389355743	86.83473389355743	
RU_1_2_2_s32	And even when profits are down and their share price takes a tumble, De Beers makes sure that the legend of the diamond lives on.	"Даже тогда, когда прибыль снижается, а цены на их акции падают, ""Де Бирс"" знает, что легенда о бриллиантах живет."	20.0	100.0	20.0	60.0	83.80952380952381	83.80952380952381	
RU_1_364_11_s42	"If we falter and lose our freedoms it will be because we destroyed ourselves""."	"А если мы потеряем свою независимость, то виноваты в этом будем мы сами""."	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	88.3333333333333
RU_1_130_4_s14	As relations between the two countries improved, a commitment to limit nuclear arsenals emerged.	Поскольку отношения между двумя странами улучшились, то появились необходимость в ограничение ядерных арсеналов.	28.57142857142857	21.42857142857143	-50.0	25.0	73.80952380952381	73.80952380952381	83.0
RU_1_196_15_s15	It would be easy to act like newspaper defenders and pretend that television as we've known it will not change. But that would be, at best, naive.	Да, можно сделать вид, как это в свое время делали защитники газет, будто телевидение не постигнет та же участь, но это было бы, по меньшей мере, наивно.	62.96296296296296	100.0	62.96296296296296	81.48148148148148	89.94708994708996	89.94708994708996	
RU_1_245_10_s11	It's intuitive and would suggest that reading Jonathan Franzen's new novel won't just be fun, but it will also train your brain to better cope with the uncertainties of real life.	Она интуитивно наводит на мысль, что чтение новой книги Джонатана Франзена может быть не только интересным, но и стимулирующим работу мозга по преодоления различных проблем реальной жизни.	100.0	96.77419354838707	96.77419354838707	98.38709677419355	94.77726574500772	94.77726574500772	
RU_1_189_1_s18	As already mentioned by President Van Rompuy, yesterday in the margins of the summit we had a very important summit, more restricted, on the Central African Republic.	Как уже упоминал Президент ЕС Ван Ромпей, вчера в рамках саммита у нас было очень важное заседание, проходившее за закрытыми дверями, и посвящено оно было Центральноафриканской Республике.	62.96296296296296	62.96296296296296	25.92592592592593	62.96296296296296	84.65608465608466	84.65608465608466	
RU_1_202_1_s21	It was he who gave me my break as a gaffer on 1984 which was a technically challenging film and a great learning experience for me.	Именно благодаря ему я достиг прорыва и стал главным осветителем в 1984 в фильме с довольно трудной световой задачей, что подарила мне невероятный опыт.	61.53846153846153	19.230769230769226	-19.230769230769226	40.38461538461538	78.20512820512822	78.20512820512822	87.6666666666667
RU_1_174_1_s21	After the crisis struck, the continuing shift of income away from the middle class toward a small elite was a drag on consumer demand, so that inequality is linked to both the economic crisis and the weakness of the recovery that followed.	"После наступления кризиса, продолжающийся сдвиг доходов от ""среднего класса"" в сторону роста доходов маленькой элиты привел к снижению потребительского спроса, так что неравенство неразрывно связано как с экономическим кризисом, так и с не очень эффективным мерами по выходу из кризиса."	73.80952380952381	100.0	73.80952380952381	86.90476190476191	91.4965986394558	91.4965986394558	
RU_1_329_17_s9	It was written pre-Brexit and Trump, before 2015 was out, when all the disasters seemed natural and faraway, either literally (tsunamis, earthquakes) or atmospherically (wars, banking crises).	Это было написано до Брексита и Трампа до 2015 года, когда все катастрофы были природными и отдалёнными, либо буквальные (цунами, землетрясения), либо локальные (войны, банковские кризисы).	25.92592592592593	100.0	25.92592592592593	62.96296296296296	84.65608465608466	84.65608465608466	80.3333333333333
RU_1_271_19_s20	Even in the last 30 seconds of the film, Jake is still explaining how the time-jumping works, before even he gets tired and gives up.	Даже в последние 30 секунд фильма, Джейк все также пытается объяснить принципы прыжков во времени, перед тем, как он сам устает и вконец сдается.	60.0	100.0	60.0	80.0	89.52380952380953	89.52380952380953	
RU_1_324_10_s19	They've been in safer, more comfortable work environments, and, of course, they've paid more.	Новые рабочие места обеспечивались более безопасными, более комфортными условиями работы, и, конечно, за них стали платить больше.	100.0	92.85714285714286	92.85714285714286	96.42857142857143	94.21768707482994	94.21768707482994	
RU_1_325_7_s18	This translated to real consequences.	Исследование документов Древнего Египта даёт основания полагать, что судьбу династии Птолемеев решили естественные силы, а именно извержение вулканов.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	61.6666666666667
RU_1_238_2_s11	Worldwide, women represent less than 10 per cent of Members of Parliament in 38 countries.	В 38 странах менее 10 процентов женщин являются членами парламента.	-33.333333333333314	100.0	-33.333333333333314	33.33333333333334	76.19047619047622	76.19047619047622	86.0
RU_1_121_6_s10	The report also revealed the top five most common mistakes that homeowners are making in the eyes of the ex-burglars.	"В ходе отчета также была составлена пятерка наиболее распространенных ошибок, которые, по мнению бывших ""домушников"", совершают владельцы домов."	95.0	50.0	44.99999999999999	72.5	87.38095238095242	87.38095238095242	
RU_1_174_1_s0	Why Inequality Matters	Какую роль играет неравенство?	-233.33333333333337	100.0	-233.33333333333337	-66.66666666666669	47.61904761904761	47.61904761904761	
RU_1_176_10_s42	There are books everywhere and all of them have something to read in them.	Книги есть везде и в них всегда найдётся то, что можно почитать.	100.0	92.85714285714286	92.85714285714286	96.42857142857143	94.21768707482994	94.21768707482994	
RU_1_202_16_s6	This provided a very hard light to mimic the effect of direct sunlight.	"В результате мы получали очень ""жесткие"" лучи, имитирующий эффект солнечного света."	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	79.0
RU_1_235_7_s15	This group - less decisive than monochronic people, but more focussed than polychronics - rarely initiate action, but prefer first to hear the other side's position and then react to it at their own tempo.	Люди, относящиеся к этой категории, менее решительные, чем люди монохромной культуры, но более сосредоточенные, чем люди полихромной культуры. Они предпочитают сначала выслушать противоположную позицию, а затем предпринять какие-либо действия.	100.0	97.14285714285714	97.14285714285714	98.57142857142857	94.82993197278911	94.82993197278911	
RU_1_232_2_s6	Russia's aggressive actions in Ukraine make clear that European security and the international rules against such actions cannot be taken for granted.	Агрессивные действия России на Украине ясно дают понять, что европейская безопасность и международные правила в отношении таких действий не могут восприниматься как должное.	95.45454545454544	100.0	95.45454545454544	97.72727272727272	94.58874458874462	94.58874458874462	
RU_1_235_1_s11	Germans typified the monochronic group - people who did one thing at a time, usually well, and in a planned order.	Согласно Эдварду Холлу, ярким примером представителей монохронического типа являются немцы, которым, как правило, свойственно одновременно справляться лишь с одной задачей, но справляться хорошо, следуя строгому плану.	95.23809523809523	95.23809523809523	95.23809523809523	97.61904761904762	94.55782312925173	94.55782312925173	
RU_1_324_4_s11	And because it's been a false alarm, it's led to a very conventional way of thinking about this.	Этот ложный сигнал привел к стандартному способу мышления.	100.0	44.444444444444436	44.444444444444436	72.22222222222223	87.30158730158729	87.30158730158729	
RU_1_265_17_s0	The economy since the Brexit referendum. Fact and fiction	Брекзит и его экономические последствия. Вымысел и реальность	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	96.6666666666667
RU_1_324_1_s12	And that says essentially that yes, technology may devastate entire industries.	Ну да, конечно, продвинутые технологии могут истребить целые отрасли промышленности.	100.0	90.9090909090909	90.9090909090909	95.45454545454544	93.93939393939394	93.93939393939394	
RU_1_325_7_s14	Papyrus scrolls from the Ptolemaic era around 300 BC provided insights into periods of social unrest and drought, and they combined those with analyses of ice cores taken from Greenland and Antarctica.	Благодаря свиткам папируса династии Птолемеев, которая правила Египтом примерно 300 лет, удалось установить, когда возникали массовые беспорядки и случалась засуха; также они взяли данные двух кернов льда Антарктики и Гренландии.	96.875	62.5	59.375	79.6875	89.43452380952381	89.43452380952381	69.0
RU_1_241_11_s18	That relabelling may not be the last.	Возможно, это переименование не будет последним.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	94.0
RU_1_325_14_s12	Large eruptions can cause small but critical changes in rainfall around the headwaters of the Nile, something they found lined up with periods of revolt and instability in ancient Egypt.	Мощные извержения вызывают пусть и небольшие, но опасные изменения осадков у истоков Нила, и то, что нашли ученые, они соотнесли с периодами восстаний и нестабильности в Древнем Египте.	100.0	96.66666666666669	96.66666666666669	98.33333333333334	94.76190476190477	94.76190476190477	
RU_1_364_5_s3	And where love can require effort, hatred is easy.	И если любовь требует усилий, то с ненавистью всё наоборот.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_189_7_s1	Jos Manuel Duro Barroso, European Commission President	Жозе Мануэл Дурао Баррозу, Президент Европейской Комиссии	100.0	-185.7142857142857	-185.7142857142857	-42.85714285714286	54.421768707483	54.421768707483	
RU_1_122_20_s14	Telegraph, Sep. 15, 2010	"Газета ""Телеграф"" от 15 сентября 2010 г."	75.0	100.0	75.0	87.5	91.66666666666669	91.66666666666669	
RU_1_196_13_s7	Newspapers are no longer a viable business.	Газеты больше невыгодный бизнес.	100.0	71.42857142857143	71.42857142857143	85.71428571428572	91.156462585034	91.156462585034	
RU_1_364_7_s41	"As Trump recruits the forces of fear, hatred and racism, one yearns for the wisdom of earlier presidents - FDR and that great Republican, Lincoln: ""America will never be destroyed from the outside. If we falter and lose our freedoms it will be because we destroyed ourselves""."	"В то время как Трамп поддерживает страх, ненависть и расизм в стране, есть люди, кто вспоминает Рузвельта и слова Линкольна: ""США никогда не будут разрушены извне. Если мы дрогнем и потеряем нашу свободу, то только потому, что мы уничтожили себя сами""."	100.0	78.72340425531915	78.72340425531915	89.36170212765957	92.19858156028369	92.19858156028369	
RU_1_203_2_s8	However, if governments and businesses are clever, the advance of technology could actually be really positive for people all over the world.	Однако, если правительство и предприниматели подойдут к этой идеи с умом,	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	72.3333333333333
RU_1_188_5_s10	The Europe 2020 Strategy towards smart, sustainable and inclusive growth included targets to lift at least 20 million people out of poverty and social exclusion and raise employment levels of the working-age population to 75%.	Европейская стратегия Европа 2020 направлена на разумный, устойчивый и всеобъемлющий экономический рост, который включает в себя: сокращение числа людей, находящихся за чертой бедности и в социальной изоляции, минимум на 20 миллионов, повышение уровня занятости населения до 75%.	97.14285714285714	94.28571428571428	91.42857142857143	95.71428571428572	94.01360544217688	94.01360544217688	
RU_1_146_2_s9	We're less optimistic about Mars than our forbears were a hundred years ago.	Мы не питаем надежд найти жизнь на Марсе, как наши предки сто лет назад.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	80.3333333333333
RU_1_176_5_s42	I don't want to BE any of the characters.	Я больше не хочу быть их героем.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_202_4_s14	 Skyfall was nominated for Best Cinematography at the 2013 Oscars.	"- Фильм ""007: Координаты ""Скайфолл"""" был номинирован в 2013г. на ""Оскар"" ""За лучшую операторскую работу""."	100.0	90.0	90.0	95.0	93.8095238095238	93.8095238095238	
RU_1_245_15_s10	It's intuitive and would suggest that reading Jonathan Franzen's new novel won't just be fun, but it will also train your brain to better cope with the uncertainties of real life.	Это происходит подсознательно и позволяет предположить, что чтение нового романа Джонатана Франзена будет не просто приятным времяпровождением, но также возможностью потренировать мозг, чтобы лучше справляться с проблемами реальной жизни.	96.77419354838707	100.0	96.77419354838707	98.38709677419355	94.77726574500772	94.77726574500772	86.6666666666667
RU_1_193_6_s11	In addition to substantial grant support, as part of Creative Europe, the Commission will also launch a new Financial Guarantee Facility in 2016, which will help small businesses and organisations in the creative sector to access up to €750 million in bank loans.	"Помимо существенной финансовой поддержки, которая является задачей программы ""Творческая Европа"", в 2016 году Комиссия Европейского союза также организует Фонд финансовой гарантии. Он обеспечит доступ малому бизнесу и организациям из сектора культуры к банковским кредитам, максимальный размер которых составит 750 миллионов евро."	76.74418604651162	97.67441860465117	74.41860465116278	87.2093023255814	91.58361018826136	91.58361018826136	
RU_1_240_1_s7	Instead, there's a tendency to blame others or to make excuses.	Однако они избирают иную тактику: обвинять других и искать оправдания.	100.0	100.0	109.0909090909091	104.54545454545456	96.53679653679654	96.53679653679654	
RU_1_170_3_s8	This year, Thomas had many students placed in his Algebra II class who slid by with D's in Algebra I, failed the state's Algebra I exam and were clueless when it came to the most basic pre-requisites for his course.	В этом году на его курсах углубленного изучения алгебры было много учеников, которые с трудом сдали переводные и государственные экзамены в прошлом году. Не имея базовых знаний, они испытывали большие трудности.	92.5	97.5	92.5	95.0	94.16666666666669	93.8095238095238	
RU_1_170_1_s4	If we held back and took more time to ground them in the basics, we could turn them on to math.	Возможно, если уделить больше внимания основам, дети будут лучше понимать математику и потянуться к ней.	100.0	95.23809523809523	95.23809523809523	97.61904761904762	94.55782312925173	94.55782312925173	
